name,type,ntype,z,specjd,maxjd,peakmag,peakfilt,instrument
SN2016iye,IIb,IIb-noH,0.03,2457742.5,2457765.5,18.25,,ESO-NTT - EFOSC2-NTT
SN2016iyk,II,IIP,0.016,2457740.0,2457758.5,17.96,,EFOSC2-NTT
SN2016iyz,II,IIP,0.010556,2457744.5,2457768.5,17.42,,ESO-NTT - EFOSC2-NTT
SN2016jby,II,IIP,0.022,2457751.5,2457905.5,17.06,,ESO-NTT - EFOSC2-NTT
SN2016jdw,Ib,Ib,0.0189,2457752.5,2457751.5,17.75,,LJT - YFOSC
SN2016jft,II P,IIP,0.0174,2457753.5,2457842.5,18.34,,BAO-2.16m - Phot-spec
SN2016jfu,II P,IIP,0.008286,2457754.4,2457753.5,16.9,,Phot-spec
SN2016jga,II,IIP,0.0243,2457753.5,2457753.5,17.32,,SOAR - Goodman
SN2016jgr,IIn,IIn,0.0768,2457756.5,2457752.5,17.3,,LCO-duPont - WFCCD
SN2016sr,II,IIP,0.024,2457420.0,2457407.5,19.91,,EFOSC2-NTT
SN2016wq,II,IIP,0.044,2457420.0,2457411.5,19.52,,EFOSC2-NTT
SN2016xb,II,IIP,0.016,2457420.0,2457414.5,18.25,,SPRAT
SN2016zb,II,IIP,0.013922,2457420.0,2457416.5,16.8,,FLOYDS-S
SN2016zr,II,IIP,0.0536,2457420.0,2457416.5,19.11,,EFOSC2-NTT
SN2017abw,II,IIP,0.085,2457791.5,2457778.5,19.2,,ESO-NTT - EFOSC2-NTT
SN2017ahn,II,IIP,0.009255,2457792.5,2457822.5,15.96,,FTS - FLOYDS-S
SN2017anf,II,IIP,0.0233,2457802.5,2457803.5,17.09,,ESO-NTT - EFOSC2-NTT
SN2017ati,IIb,IIb-noH,0.01305,2457812.28,2457801.5,16.44,,AFOSC
SN2017aub,II,IIP,0.016,2457802.13,2457800.5,17.44,,Phot-spec
SN2017auf,II,IIP,0.013293,2457801.5,2457821.5,17.25,,BAO-2.16m - Phot-spec
SN2017auu,II,IIP,0.0484,2457801.02,2457807.5,19.02,,YFOSC
SN2017aww,II,IIP,0.0416,2457818.5799537,2457837.5,18.92,,EFOSC2-NTT
SN2017aym,II P,IIP,0.005928,2457819.5,2457816.5,18.44,,ESO-NTT - EFOSC2-NTT
SN2017ays,II,IIP,0.020515,2457808.5,2457808.5,17.0,,SOAR - Goodman
SN2017bbq,II,IIP,0.046,2457809.5,2457801.5,20.1,,ESO-NTT - EFOSC2-NTT
SN2017bbx,IIn,IIn,0.104,2457804.5,2457801.5,19.9,,ESO-NTT - EFOSC2-NTT
SN2017bbz,II,IIP,0.048,2457804.5,2457801.5,20.3,,ESO-NTT - EFOSC2-NTT
SN2017bca,IIn,IIn,0.217,2457804.5,2457801.5,19.5,,ESO-NTT - EFOSC2-NTT
SN2017bel,II,IIP,0.033089,2457818.5,2457839.5,18.57,,ESO-NTT - EFOSC2-NTT
SN2017ben,IIn,IIn,0.036,2457838.5,2457837.5,18.39,,ESO-NTT - EFOSC2-NTT
SN2017bgu,Ib,Ib,0.008503,2457807.5,2457819.5,15.6,,BAO-2.16m - Cassegrain
SN2017blh,II,IIP,0.0334,2457820.5,2457802.5,18.4,,ESO-NTT - EFOSC2-NTT
SN2017byv,II,IIP,0.032,2457820.5,2457831.5,19.13,,ESO-NTT - EFOSC2-NTT
SN2017byz,II,IIP,0.012285,2457819.5,2457895.5,16.96,,ESO-NTT - EFOSC2-NTT
SN2017bzb,II,IIP,0.003132,2457840.5,2457846.5,13.08,,LCO-duPont - WFCCD
SN2017bzm,IIn,IIn,0.045178,2457820.5,2457818.5,17.6,,ESO-NTT - EFOSC2-NTT
SN2017cel,II,IIP,0.052,2457826.5,2457829.5,17.13,,LT - SPRAT
SN2017cfa,II P,IIP,0.014063,2457830.056794,2457865.5,17.28,,Cassegrain
SN2017cff,II P,IIP,0.019,2457832.26,2457857.5,17.66,,YFOSC
SN2017cfo,II,IIP,0.041536,2457838.5,2457847.5,17.81,,ESO-NTT - EFOSC2-NTT
SN2017cin,IIn,IIn,0.032776,2457837.5,2457857.5,18.0,,ESO-NTT - EFOSC2-NTT
SN2017cjb,II,IIP,0.009443,2457835.5,2457834.5,15.9,,NOT - ALFOSC
SN2017cjd,Ic,Ic,0.023,2457836.5,2457846.5,16.9,,ESO-NTT - EFOSC2-NTT
SN2017ckg,II,IIP,0.017,2457839.5,2457837.5,17.5,,FTN - FLOYDS-N
SN2017cqg,IIn,IIn,0.023,2457866.5,2457870.5,18.74,,ESO-NTT - EFOSC2-NTT
SN2017cxz,Ib,Ib,0.0289,2457855.5,2457851.5,17.6,,LJT - YFOSC
SN2017czd,II,IIP,0.00841,2457856.5,2457896.5,15.31,,FTN - FLOYDS-N
SN2017dbf,II,IIP,0.0102,2457859.5,2457784.5,17.0,,MDM-2.4 - OSMOS
SN2017dcc,Ic BL,Ic-BL,0.0245,2457865.7789931,2457901.5,18.51,,EFOSC2-NTT
SN2017dch,Ic,Ic,0.048,2457874.5,2457858.5,18.23,,ESO-NTT - EFOSC2-NTT
SN2017ddc,Ic,Ic,0.034,2457867.5,2457854.5,19.33,,ESO-NTT - EFOSC2-NTT
SN2017dek,II,IIP,0.063,2457867.5,2457859.5,18.95,,ESO-NTT - EFOSC2-NTT
SN2017dgd,IIb,IIb-noH,0.022,2457865.5,2457861.5,17.6,,Ekar - AFOSC
SN2017dgj,II,IIP,0.053564,2457866.5,2457862.5,19.5,,ESO-NTT - EFOSC2-NTT
SN2017dgk,Ic,Ic,0.058,2457867.5,2457865.5,17.9,,ESO-NTT - EFOSC2-NTT
SN2017dgy,Ib,Ib,0.074,2457872.5,2457871.5,19.14,,ESO-NTT - EFOSC2-NTT
SN2017dhn,II,IIP,0.074,2457873.5,2457863.5,20.27,,ESO-NTT - EFOSC2-NTT
SN2017dhu,II,IIP,0.043,2457871.5,2457868.5,18.37,,ESO-NTT - EFOSC2-NTT
SN2017dio,Ic,Ic,0.037,2457873.5914236,2457932.5,17.2,,EFOSC2-NTT
SN2017diz,II,IIP,0.009881,2457872.5,2457867.5,18.6,,ESO-NTT - EFOSC2-NTT
SN2017djq,IIn,IIn,0.068,2457873.5,2457903.5,18.7,,ESO-NTT - EFOSC2-NTT
SN2017dka,II,IIP,0.021,2457875.5,2457914.5,16.72,,LJT - YFOSC
SN2017dkb,II P,IIP,0.016,2457873.5,2457875.5,17.6,,LJT - YFOSC
SN2017dpu,II,IIP,0.018,2457876.5,2457937.5,18.48,,LT - SPRAT
SN2017eaw,II P,IIP,0.000133,2457887.5,2457890.5,13.12,,BAO-2.16m - Cassegrain
SN2017eaw,II P,IIP,0.000133,2457893.4036458,2457890.5,13.12,,
SN2017eca,II P,IIP,0.032,2457906.5,2457917.5,18.44,,ESO-NTT - EFOSC2-NTT
SN2017ein,Ic,Ic,0.002699,2457900.0677,2457907.5,14.84,,Cassegrain
SN2017eiy,IIb,IIb-H,0.047,2457906.5,2457899.5,18.96,,ESO-NTT - EFOSC2-NTT
SN2017eje,II,IIP,0.0606,2457906.5,2457910.5,19.1,,ESO-NTT - EFOSC2-NTT
SN2017ewv,II P,IIP,0.022516,2457929.5,2457951.5,17.59,,NOT - ALFOSC
SN2017ewx,Ib,Ib,0.015179,2457934.7402778,2457959.5,17.17,,
SN2017fav,IIn,IIn,0.045612,2457937.5,2457931.5,18.4,,Lick 3m - KAST
SN2017fbq,II,IIP,0.015,2457934.5,2458016.5,18.34,,FTS - FLOYDS-S
SN2017fem,II P,IIP,0.014337,2457991.4,2457963.5,17.26,,ALFOSC
SN2017fqk,II,IIP,0.010147,2457962.5,2457954.5,16.9,,Lick 3m - KAST
SN2017fwm,Ic,Ic,0.015557,2457981.5,2457968.5,17.6,,ESO-NTT - EFOSC2-NTT
SN2017gas,IIn,IIn,0.011,2457983.8499884,2457999.5,15.53,,DBSP
SN2017gat,Ic,Ic,0.0231,2457982.5,2457977.5,16.6,,ESO-NTT - EFOSC2-NTT
SN2017gaw,II,IIP,0.03813,2457982.5,2457978.5,18.3,,ESO-NTT - EFOSC2-NTT
SN2017gbv,Ic,Ic,0.041635,2457985.5,2457980.5,17.2,,ESO-NTT - EFOSC2-NTT
SN2017gfh,IIb,IIb-H,0.024477,2457985.5,2457993.5,18.67,,ESO-NTT - EFOSC2-NTT
SN2017gfz,IIb,IIb-noH,0.06,2457986.5,2457980.5,19.5,,ESO-NTT - EFOSC2-NTT
SN2017gga,II,IIP,0.066,2458007.6281944,2458038.5,18.46,,EFOSC2-NTT
SN2017ggi,Ib,Ib,0.039,2457987.5,2457976.5,19.7,,ESO-NTT - EFOSC2-NTT
SN2017ggv,IIn,IIn,0.025,2457994.5,2458083.5,19.1,,ESO-NTT - EFOSC2-NTT
SN2017ggw,II,IIP,0.018513,2457993.5,2458029.5,18.29,,ESO-NTT - EFOSC2-NTT
SN2017ghw,IIn,IIn,0.076,2457994.7831944,2457990.5,18.62,,EFOSC2-NTT
SN2017gih,II,IIP,0.04,2457994.5,2457988.5,19.7,,ESO-NTT - EFOSC2-NTT
SN2017gih,II,IIP,0.04,2458007.5,2457988.5,19.7,,ESO-NTT - EFOSC2-NTT
SN2017gip,II,IIP,0.0298,2457994.5,2457991.5,18.8,,ESO-NTT - EFOSC2-NTT
SN2017giq,Ic,Ic,0.029813,2457994.5,2457997.5,18.28,,Ekar - AFOSC
SN2017giu,II,IIP,0.052,2457993.5,2457976.5,18.6,,ESO-NTT - EFOSC2-NTT
SN2017gkk,IIb,IIb-H,0.004923,2457998.7360995,2458012.5,16.14,,ALFOSC
SN2017gqg,II,IIP,0.005641,2458008.5,2458034.5,18.63,,ESO-NTT - EFOSC2-NTT
SN2017gtd,II P,IIP,0.016978,2458013.5,2458008.5,18.6,,BAO-2.16m - Cassegrain
SN2017gth,IIb,IIb-H,0.038,2458026.5,2457987.5,19.0,,ESO-NTT - EFOSC2-NTT
SN2017gww,II,IIP,0.01748,2458023.5,2458090.5,17.82,,BAO-2.16m - Cassegrain
SN2017gww,II,IIP,0.01748,2458024.6425694,2458090.5,17.82,,EFOSC2-NTT
SN2017gxc,II,IIP,0.03,2458026.5,2458040.5,18.63,,P60 - SED-Machine
SN2017gxc,II,IIP,0.03,2458027.5,2458040.5,18.63,,P60 - SED-Machine
SN2017hbj,II,IIP,0.019914,2458036.5,2458028.5,16.0,,ESO-NTT - EFOSC2-NTT
SN2017hbx,Ic,Ic,0.1652,2458034.5,2458029.5,18.5,,P60 - SED-Machine
SN2017hcc,IIn,IIn,0.0173,2458033.5,2458085.5,13.58,,FTS - FLOYDS-S
SN2017hcy,II,IIP,0.027,2458037.5,2458030.5,18.23,,ESO-NTT - EFOSC2-NTT
SN2017hej,II,IIP,0.056,2458038.5,2458021.5,19.1,,ESO-NTT - EFOSC2-NTT
SN2017hfp,II,IIP,0.06,2458037.5,2458034.5,18.77,,P60 - SED-Machine
SN2017hfw,Ic,Ic,0.018,2458037.6019907,2458087.5,18.43,,EFOSC2-NTT
SN2017hhl,II,IIP,0.03,2458038.5,2458032.5,18.4,,ESO-NTT - EFOSC2-NTT
SN2017hhx,II P,IIP,0.0236,2458041.5,2458032.5,18.0,,P60 - SED-Machine
SN2017hix,Ic,Ic,0.012,2458043.5,2458039.5,16.92,,Ekar - AFOSC
SN2017hkn,II P,IIP,0.021768,2458055.5,2458039.5,18.46,,ESO-NTT - EFOSC2-NTT
SN2017hky,II,IIP,0.009725,2458045.5,2458042.5,16.3,,Ekar - AFOSC
SN2017hl,Ib,Ib,0.023073,2457770.5,2457761.5,17.3,,ESO-NTT - EFOSC2-NTT
SN2017hlx,II,IIP,0.016295,2458048.5,2458043.5,17.61,,LCO-duPont - WFCCD
SN2017hnv,Ic,Ic,0.03,2458050.5,2458044.5,17.7,,Ekar - AFOSC
SN2017hpi,II,IIP,0.005661,2458056.5,2458059.5,15.42,,ESO-NTT - EFOSC2-NTT
SN2017hqj,II P,IIP,0.009,2458056.5,2458052.5,19.2,,P60 - SED-Machine
SN2017hrg,Ic,Ic,0.045,2458065.5,2458047.5,18.9,,ESO-NTT - EFOSC2-NTT
SN2017hro,II,IIP,0.015,2458058.5,2458204.5,17.8,,NOT - ALFOSC
SN2017hrq,II,IIP,0.055,2458065.5,2458072.5,16.3,,ESO-NTT - EFOSC2-NTT
SN2017hxt,Ib,Ib,0.043,2458066.8368056,2458071.5,18.71,,EFOSC2-NTT
SN2017hxu,II P,IIP,0.04,2458069.5,2458065.5,19.21,,Lijiang-2.4m - YFOSC
SN2017hxv,II,IIP,0.01874,2458070.5,2458066.5,17.3,,ESO-NTT - EFOSC2-NTT
SN2017hxz,II,IIP,0.08,2458069.5,2458066.5,17.7,,ESO-NTT - EFOSC2-NTT
SN2017hyf,Ib,Ib,0.017132,2458079.6012731,2458101.5,18.98,,KAST
SN2017hyh,IIb,IIb-H,0.012039,2458070.5,2458094.5,19.11,,ESO-NTT - EFOSC2-NTT
SN2017hyy,II,IIP,0.0327,2458069.5,2458068.5,16.7,,ESO-NTT - EFOSC2-NTT
SN2017iej,II,IIP,0.032753,2458073.5,2458070.5,18.94,,LT - SPRAT
SN2017igt,Ic,Ic,0.029,2458081.5,2458081.5,19.5,,ESO-NTT - EFOSC2-NTT
SN2017ihf,Ib,Ib,0.024764,2458081.5,2458084.5,18.66,,ESO-NTT - EFOSC2-NTT
SN2017iit,II,IIP,0.016698,2458106.6574537,2458097.5,18.84,,WFCCD
SN2017ijn,IIn,IIn,0.05,2458083.5,2458213.5,16.54,,SOAR - Goodman
SN2017imj,II,IIP,0.047,2458099.5,2458111.5,18.48,,ESO-NTT - EFOSC2-NTT
SN2017imr,II P,IIP,0.0346,2458085.5,2458080.5,18.76,,Lijiang-2.4m - YFOSC
SN2017ipa,II,IIP,0.029,2458086.5,2458084.5,18.46,,ESO-NTT - EFOSC2-NTT
SN2017iso,II,IIP,0.029,2458101.5,2458089.5,18.98,,ESO-NTT - EFOSC2-NTT
SN2017itr,II,IIP,0.045,2458103.5,2458092.5,18.31,,ESO-NTT - EFOSC2-NTT
SN2017its,II,IIP,0.037,2458099.5,2458091.5,18.49,,ESO-NTT - EFOSC2-NTT
SN2017ivn,II,IIP,0.042,2458103.5,2458093.5,18.46,,ESO-NTT - EFOSC2-NTT
SN2017iwe,II P,IIP,0.020457,2458124.5,2458096.5,18.3,,ESO-NTT - EFOSC2-NTT
SN2017iwh,Ic,Ic,0.042,2458100.5,2458096.5,17.44,,ESO-NTT - EFOSC2-NTT
SN2017ixf,II,IIP,0.053,2458103.5,2458099.5,20.5,,ESO-NTT - EFOSC2-NTT
SN2017ixv,Ic BL,Ic-BL,0.007302,2458104.5,2458114.5,15.3,,Other - Other
SN2017ixz,IIb,IIb-H,0.024,2458109.5,2458126.5,18.16,,Lick 3m - KAST
SN2017iyd,IIb,IIb-H,0.0285,2458113.5,2458116.5,17.92,,ESO-NTT - EFOSC2-NTT
SN2017jbl,IIb,IIb-H,0.015054,2458108.5,2458106.5,18.3,,Ekar - AFOSC
SN2017jcu,II,IIP,0.0229,2458124.5,2458133.5,17.1,,ESO-NTT - EFOSC2-NTT
SN2017jcv,II,IIP,0.034,2458115.5,2458109.5,18.1,,ESO-NTT - EFOSC2-NTT
SN2017jdn,IIb,IIb-H,0.0317,2458114.5,2458123.5,19.21,,BAO-2.16m - Cassegrain
SN2017jei,II,IIP,0.058,2458117.5,2458127.5,17.52,,ESO-NTT - EFOSC2-NTT
SN2017jfa,II,IIP,0.033,2458116.5,2458109.5,18.9,,ESO-NTT - EFOSC2-NTT
SN2017jfs,IIn,IIn,0.008,2458124.5,2458113.5,17.26,,ESO-NTT - EFOSC2-NTT
SN2017jne,II,IIP,0.05,2458124.5,2458116.5,18.57,,ESO-NTT - EFOSC2-NTT
SN2017jo,IIb,IIb-H,0.023,2457789.5,2457766.5,18.95,,ESO-NTT - EFOSC2-NTT
SN2017kam,II,IIP,0.022496,2458201.5,2458280.5,18.72,,ESO-NTT - EFOSC2-NTT
SN2017la,II,IIP,0.027,2457773.5,2457802.5,16.17,,ESO-NTT - EFOSC2-NTT
SN2017lt,II,IIP,0.043,2457780.5,2457770.5,18.34,,ESO-NTT - EFOSC2-NTT
SN2017rt,Ic,Ic,0.012208,2457781.5,2457763.5,17.45,,ESO-NTT - EFOSC2-NTT
SN2017vp,II,IIP,0.05,2457791.5,2457778.5,19.8,,ESO-NTT - EFOSC2-NTT
SN2018abo,Ic,Ic,0.050822,2458186.5,2458174.5,18.2,,ESO-NTT - EFOSC2-NTT
SN2018acj,II P,IIP,0.007799,2458186.5,2458184.5,16.8,,BAO-2.16m - Cassegrain
SN2018agn,II,IIP,0.058,2458199.5,2458182.5,21.9,,SOAR - Goodman
SN2018ahe,II P,IIP,0.0156,2458195.5,2458243.5,17.9,,UH88 - SNIFS
SN2018aii,Ic,Ic,0.079164,2458202.5,2458132.5,20.3,,ESO-NTT - EFOSC2-NTT
SN2018ajz,II,IIP,0.016912,2458202.5,2458209.5,18.57,,ESO-NTT - EFOSC2-NTT
SN2018akj,Ib,Ib,0.029307,2458201.5,2458197.5,18.9,,ESO-NTT - EFOSC2-NTT
SN2018alc,Ib,Ib,0.01814,2458204.5,2458266.5,17.58,,P60 - SED-Machine
SN2018amb,II,IIP,0.014253,2458204.5,2458235.5,18.96,,P60 - SED-Machine
SN2018amc,II,IIP,0.01,2458204.5,2458235.5,18.62,,P60 - SED-Machine
SN2018amd,II,IIP,0.050692,2458204.5,2458195.5,18.9,,ESO-NTT - EFOSC2-NTT
SN2018anh,II,IIP,0.0226,2458206.5,2458268.5,16.6,,P60 - SED-Machine
SN2018ant,II,IIP,0.01968,2458207.5,2458207.5,17.95,,P60 - SED-Machine
SN2018aqn,IIn,IIn,0.024587,2458216.5,2458277.5,17.75,,ESO-NTT - EFOSC2-NTT
SN2018atq,IIn,IIn,0.17,2458229.5,2458218.5,18.3,,ESO-NTT - EFOSC2-NTT
SN2018awe,II,IIP,0.028,2458228.5,2458282.5,18.71,,ESO-NTT - EFOSC2-NTT
SN2018awp,IIn,IIn,0.071,2458229.5,2458237.5,17.2,,ESO-NTT - EFOSC2-NTT
SN2018awx,II,IIP,0.032,2458230.5,2458221.5,18.4,,ESO-NTT - EFOSC2-NTT
SN2018bas,II,IIP,0.066,2458218.5,2458215.5,19.6,,P200 - DBSP
SN2018bbk,II,IIP,0.038,2458197.5,2458181.5,18.7,,APO 3.5m - DIS
SN2018bbr,II,IIP,0.032326,2458243.5,2458299.5,18.69,,ESO-NTT - EFOSC2-NTT
SN2018bei,II,IIP,0.02837,2458250.5,2458240.5,18.6,,ESO-NTT - EFOSC2-NTT
SN2018bek,II,IIP,0.0218,2458245.5,2458249.5,16.63,,BAO-2.16m - Cassegrain
SN2018bfp,Ib,Ib,0.053,2458248.5,2458231.5,22.4,,Gemini-N - GMOS
SN2018bfu,Ic,Ic,0.045331,2458248.5,2458231.5,20.5,,Gemini-N - GMOS
SN2018bif,II,IIP,0.018,2458250.5,2458272.5,18.36,,ESO-NTT - EFOSC2-NTT
SN2018bjp,Ic,Ic,0.07,2458251.5,2458244.5,19.3,,SOAR - Goodman
SN2018bl,II,IIP,0.017816,2458133.5,2458124.5,16.99,,ESO-NTT - EFOSC2-NTT
SN2018bsg,IIb,IIb-H,0.021686,2458258.5,2458267.5,18.37,,ESO-NTT - EFOSC2-NTT
SN2018bsz,II,IIP,0.026665,2458258.5,2458263.5,15.67,,FTN - FLOYDS-N
SN2018bsz,II,IIP,0.026665,2458259.7343866,2458263.5,15.67,,EFOSC2-NTT
SN2018bti,II,IIP,0.024826,2458257.5,2458253.5,18.9,,FTN - FLOYDS-N
SN2018btr,II,IIP,0.020339,2458261.5,2458284.5,17.23,,ESO-NTT - EFOSC2-NTT
SN2018bvi,Ib,Ib,0.02417,2458260.5,2458257.5,17.6,,FTN - FLOYDS-N
SN2018bwd,II,IIP,0.014,2458261.5,2458258.5,17.63,,ESO-NTT - EFOSC2-NTT
SN2018cho,II P,IIP,0.016692,2458282.5,2458273.5,17.58,,P60 - SED-Machine
SN2018cnv,IIn,IIn,0.046666,2458287.5,2458280.5,18.36,,SOAR - Goodman
SN2018cqi,II,IIP,0.022115,2458287.5,2458306.5,17.04,,Lick 3m - KAST
SN2018cuf,II,IIP,0.010835,2458293.5,2458333.5,16.82,,SALT - RSS
SN2018cwa,II,IIP,0.013885,2458297.5,2458312.5,17.08,,FTN - FLOYDS-N
SN2018dcw,II,IIP,0.01881,2458307.5,2458311.5,17.98,,Lick-3m - KAST
SN2018dfg,II,IIP,0.00948,2458334.5,2458334.5,15.9,,ESO-NTT - EFOSC2-NTT
SN2018dht,II,IIP,0.02,2458335.5,2458311.5,18.11,,ESO-NTT - EFOSC2-NTT
SN2018dz,II,IIP,0.02,2458133.5,2458126.5,17.37,,ESO-NTT - EFOSC2-NTT
SN2018dza,II,IIP,0.021825,2458335.5,2458334.5,18.55,,ESO-NTT - EFOSC2-NTT
SN2018ec,Ic,Ic,0.009354,2458130.5,2458120.5,15.1,,ESO-NTT - EFOSC2-NTT
SN2018ecf,II,IIP,0.016168,2458325.5,2458331.5,17.04,,SOAR - Goodman
SN2018eem,II,IIP,0.05,2458334.5,2458324.5,18.77,,ESO-NTT - EFOSC2-NTT
SN2018eev,II,IIP,0.06,2458335.5,2458324.5,18.6,,ESO-NTT - EFOSC2-NTT
SN2018elp,II,IIP,0.03015,2458334.5,2458339.5,17.94,,ESO-NTT - EFOSC2-NTT
SN2018emt,II,IIP,0.02395,2458334.5,2458404.5,18.32,,ESO-NTT - EFOSC2-NTT
SN2018emt,II,IIP,0.02395,2458341.5,2458404.5,18.32,,ESO-NTT - EFOSC2-NTT
SN2018emw,II,IIP,0.03,2458334.5,2458330.5,18.5,,ESO-NTT - EFOSC2-NTT
SN2018eph,II,IIP,0.03,2458335.5,2458333.5,16.7,,ESO-NTT - EFOSC2-NTT
SN2018evk,II,IIP,0.03,2458342.5,2458337.5,19.5,,ESO-NTT - EFOSC2-NTT
SN2018evy,II,IIP,0.018,2458343.5,2458351.5,17.03,,ESO-NTT - EFOSC2-NTT
SN2018exa,II,IIP,0.03,2458348.5,2458403.5,18.84,,ESO-NTT - EFOSC2-NTT
SN2018fav,Ic,Ic,0.037923,2458346.5,2458341.5,18.0,,NOT - ALFOSC
SN2018faz,II,IIP,0.04,2458348.5,2458342.5,18.67,,ESO-NTT - EFOSC2-NTT
SN2018fcx,II,IIP,0.025,2458348.5,2458343.5,18.48,,ESO-NTT - EFOSC2-NTT
SN2018fex,IIb,IIb-H,0.02428,2458349.5,2458349.5,17.55,,ESO-NTT - EFOSC2-NTT
SN2018fgb,II,IIP,0.046,2458350.5,2458346.5,18.8,,ESO-NTT - EFOSC2-NTT
SN2018fit,II,IIP,0.012969,2458362.5,2458350.5,18.8,,ESO-NTT - EFOSC2-NTT
SN2018fru,II,IIP,0.01026,2458364.5,2458418.5,16.8,,LT - SPRAT
SN2018fus,II,IIP,0.025,2458370.5,2458407.5,18.53,,ESO-NTT - EFOSC2-NTT
SN2018fy,II,IIP,0.012,2458133.5,2458128.5,17.27,,Keck1 - LRIS
SN2018get,II,IIP,0.004086,2458373.5,2458370.5,16.5,,LT - SPRAT
SN2018giu,Ic BL,Ic-BL,0.026,2458378.5,2458375.5,18.7,,ESO-NTT - EFOSC2-NTT
SN2018gj,IIb,IIb-H,0.004543,2458133.5,2458162.5,15.07,,FTN - FLOYDS-N
SN2018gju,Ic BL,Ic-BL,0.05,2458379.5,2458375.5,19.3,,ESO-NTT - EFOSC2-NTT
SN2018gjx,II,IIP,0.012,2458379.5,2458395.5,18.12,,ESO-NTT - EFOSC2-NTT
SN2018gk,II,IIP,0.031009,2458132.5,2458135.5,16.39,,FLWO 1.5m - FAST
SN2018gn,II,IIP,0.037503,2458133.5,2458188.5,16.66,,FLWO 1.5m - FAST
SN2018gsk,Ic,Ic,0.011625,2458384.5,2458404.5,19.28,,LT - SPRAT
SN2018gvt,II,IIP,0.020811,2458389.5,2458421.5,18.24,,LT - SPRAT
SN2018gwo,Ic,Ic,0.007759,2458391.5,2458390.5,16.84,,Other - Other
SN2018gwr,II,IIP,0.032,2458394.5,2458387.5,18.77,,ESO-NTT - EFOSC2-NTT
SN2018hay,II,IIP,0.009,2458394.5,2458398.5,16.5,,Ekar - AFOSC
SN2018hb,Ib,Ib,0.114,2458134.5,2458131.5,21.6,,Keck1 - LRIS
SN2018hc,II,IIP,0.102,2458134.5,2458131.5,21.9,,Keck1 - LRIS
SN2018hcp,II P,IIP,0.01979,2458384.5,2458466.5,18.68,,P60 - SEDM
SN2018hde,II P,IIP,0.034157,2458400.6979977,2458401.5,18.69,,KAST
SN2018hfg,IIn,IIn,0.023863,2458401.5,2458428.5,16.18,,Lick-3m - KAST
SN2018hfg,IIn,IIn,0.023863,2458401.5,2458428.5,16.18,,BAO-2.16m - Cassegrain
SN2018hfm,II,IIP,0.008087,2458401.5,2458408.5,15.16,,Lick-3m - KAST
SN2018hfm,II,IIP,0.008087,2458402.5,2458408.5,15.16,,Ekar - AFOSC
SN2018hgd,II,IIP,0.025,2458404.5,2458410.5,15.9,,Lick-3m - KAST
SN2018hi,II,IIP,0.022,2458162.5,2458141.5,17.61,,ESO-NTT - EFOSC2-NTT
SN2018hle,II,IIP,0.013856,2458410.5,2458478.5,17.82,,ESO-NTT - EFOSC2-NTT
SN2018hna,II,IIP,0.002408,2458415.5,2458432.5,17.07,,Kanata - HOWPol
SN2018hna,II,IIP,0.002408,2458417.5,2458432.5,17.07,,Other - Other
SN2018htf,II,IIP,0.025661,2458428.5,2458479.5,18.59,,ESO-NTT - EFOSC2-NTT
SN2018hu,II,IIP,0.0513,2458155.5,2458148.5,19.13,,ESO-NTT - EFOSC2-NTT
SN2018hwm,II,IIP,0.00897,2458430.5,2458456.5,18.72,,ESO-NTT - EFOSC2-NTT
SN2018hyw,II,IIP,0.016815,2458429.5,2458374.5,15.3,,FTN - FLOYDS-N
SN2018hyw,II,IIP,0.016815,2458430.5,2458374.5,15.3,,ESO-NTT - EFOSC2-NTT
SN2018iby,II,IIP,0.025207,2458426.5,2458422.5,19.0,,P60 - SEDM
SN2018ie,Ic BL,Ic-BL,0.014233,2458137.5,2458140.5,16.73,,BAO-2.16m - Cassegrain
SN2018if,Ic BL,Ic-BL,0.031,2458138.5,2458135.5,17.6,,Lijiang-2.4m - YFOSC
SN2018imf,II P,IIP,0.003395,2458437.5,2458461.5,16.98,,Kanata - HOWPol
SN2018is,II,IIP,0.005811,2458139.8245139,2458134.5,14.79,,Goodman
SN2018ivc,II,IIP,0.003793,2458446.5,2458449.5,13.2,,Kanata - HOWPol
SN2018jfu,Ib,Ib,0.028963,2458455.5,2458449.5,19.3,,UH88 - SNIFS
SN2018jfz,II,IIP,0.034,2458454.5,2458449.5,19.1,,ESO-NTT - EFOSC2-NTT
SN2018jgy,II,IIP,0.02872,2458456.5,2458482.5,18.79,,P60 - SEDM
SN2018jkb,II,IIP,0.021,2458461.5,2458466.5,17.14,,ESO-NTT - EFOSC2-NTT
SN2018jlp,II,IIP,0.012285,2458459.5,2458455.5,18.7,,FTN - FLOYDS-N
SN2018jq,Ib,Ib,0.025,2458165.5,2458139.5,18.05,,ESO-NTT - EFOSC2-NTT
SN2018jrb,II,IIP,0.0446,2458465.5,2458458.5,19.4,,P60 - SEDM
SN2018jrj,II,IIP,0.035322,2458464.5,2458449.5,19.2,,P60 - SEDM
SN2018jsn,II,IIP,0.022,2458469.5,2458463.5,17.81,,ESO-NTT - EFOSC2-NTT
SN2018kag,II,IIP,0.027209,2458470.5,2458468.5,17.2,,LT - SPRAT
SN2018ke,II,IIP,0.010431,2458166.5,2458134.5,17.7,,ESO-NTT - EFOSC2-NTT
