name,type,z,hostz,specjd,maxjd,phase,fname,flag,instrument,ntype,deljd_r,deljd_g,deljd
ASASSN-14lp,Ia,0.005101,,2457103.5,2457014.5,89.0,../ML_spectra/spectra/ASASSN-14lp_20150322_FLWO.ascii,3,FLWO 1.5m - FAST,Ia,,,
ASASSN-14lp,Ia,0.005101,,2457141.5,2457014.5,127.0,../ML_spectra/spectra/ASASSN-14lp_20150429_ANU .ascii,3,"ANU 2,3m - WiFeS",Ia,,,
ASASSN-14lp,Ia,0.005101,,2457141.5,2457014.5,127.0,../ML_spectra/spectra/ASASSN-14lp_20150429_ANU .ascii,3,"ANU 2,3m - WiFeS",Ia,,,
ASASSN-14lp,Ia,0.005101,,2457204.5,2457014.5,190.0,../ML_spectra/spectra/ASASSN-14lp_20150701_ANU .ascii,3,"ANU 2,3m - WiFeS",Ia,,,
ASASSN-14lp,Ia,0.005101,,2457204.5,2457014.5,190.0,../ML_spectra/spectra/ASASSN-14lp_20150701_ANU .ascii,3,"ANU 2,3m - WiFeS",Ia,,,
ASASSN-14lt,Ia,0.032046,,2457002.5,2457012.5,-10.0,../ML_spectra/spectra/ASASSN-14lt_20141211_Ekar.ascii,3,Ekar - AFOSC,Ia,,,
ASASSN-14lt,Ia,0.032046,,2457007.5,2457012.5,-5.0,../ML_spectra/spectra/ASASSN-14lt_20141216_ANU .ascii,3,"ANU 2,3m - WiFeS",Ia,,,
ASASSN-14lw,Ia,0.016,,2457007.5,2457008.5,-1.0,../ML_spectra/spectra/ASASSN-14lw_20141216_ANU .ascii,3,"ANU 2,3m - WiFeS",Ia,,,
ASASSN-14lw,Ia,0.016,,2457007.5,2457008.5,-1.0,../ML_spectra/spectra/ASASSN-14lw_20141216_ANU .ascii,3,"ANU 2,3m - WiFeS",Ia,,,
ASASSN-14lw,Ia,0.016,,2457028.5,2457008.5,20.0,../ML_spectra/spectra/ASASSN-14lw_20150106_ANU .ascii,3,"ANU 2,3m - WiFeS",Ia,,,
ASASSN-14lw,Ia,0.016,,2457028.5,2457008.5,20.0,../ML_spectra/spectra/ASASSN-14lw_20150106_ANU .ascii,3,"ANU 2,3m - WiFeS",Ia,,,
ASASSN-14lw,Ia,0.016,,2457068.5,2457008.5,60.0,../ML_spectra/spectra/ASASSN-14lw_20150215_ANU .ascii,3,"ANU 2,3m - WiFeS",Ia,,,
ASASSN-14lw,Ia,0.016,,2457068.5,2457008.5,60.0,../ML_spectra/spectra/ASASSN-14lw_20150215_ANU .ascii,3,"ANU 2,3m - WiFeS",Ia,,,
ASASSN-14lw,Ia,0.016,,2457197.5,2457008.5,189.0,../ML_spectra/spectra/ASASSN-14lw_20150624_ANU .ascii,3,"ANU 2,3m - WiFeS",Ia,,,
ASASSN-14lw,Ia,0.016,,2457197.5,2457008.5,189.0,../ML_spectra/spectra/ASASSN-14lw_20150624_ANU .ascii,3,"ANU 2,3m - WiFeS",Ia,,,
ASASSN-14ms,Ib,0.065,,2457032.5,2457022.5,10.0,../ML_spectra/spectra/ASASSN-14ms_20150110_FLWO.ascii,3,FLWO 1.5m - FAST,Ib,,,
ASASSN-14ms,Ib,0.065,,2457036.5,2457022.5,14.0,../ML_spectra/spectra/ASASSN-14ms_20150114_FLWO.ascii,3,FLWO 1.5m - FAST,Ib,,,
ASASSN-14ms,Ib,0.065,,2457037.5,2457022.5,15.0,../ML_spectra/spectra/ASASSN-14ms_20150115_FLWO.ascii,3,FLWO 1.5m - FAST,Ib,,,
ASASSN-14ms,Ib,0.065,,2457043.5,2457022.5,21.0,../ML_spectra/spectra/ASASSN-14ms_20150121_LBT .ascii,3,LBT - MODS1,Ib,,,
ASASSN-14ms,Ib,0.065,,2457068.5,2457022.5,46.0,../ML_spectra/spectra/ASASSN-14ms_20150215_LBT .ascii,3,LBT - MODS1,Ib,,,
ASASSN-14mu,Ia,0.027249,,2457025.5,2457022.5,3.0,../ML_spectra/spectra/ASASSN-14mu_20150103_Ekar.ascii,3,Ekar - AFOSC,Ia,,,
AT2013ka,II,0.085,,2456385.5,2456385.5,0.0,../ML_spectra/spectra/AT2013ka_20130403_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
AT2013ka,II,0.085,,2456388.5,2456385.5,3.0,../ML_spectra/spectra/AT2013ka_20130406_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
AT2013ka,II,0.085,,2456388.5,2456385.5,3.0,../ML_spectra/spectra/AT2013ka_20130406_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS101008:001049+141039,IIn,0.1688,,2455503.5,2455471.5,32.0,../ML_spectra/spectra/CSS101008:001049+141039_20101103_Maya.ascii,3,Mayall - RC Spec,IIn,,,
CSS101008:001049+141039,IIn,0.1688,,2455536.5,2455471.5,65.0,../ML_spectra/spectra/CSS101008:001049+141039_20101206_P200.ascii,3,P200 - DBSP,IIn,,,
CSS101008:001049+141039,IIn,0.1688,,2455543.5,2455471.5,72.0,../ML_spectra/spectra/CSS101008:001049+141039_20101213_P200.ascii,3,P200 - DBSP,IIn,,,
CSS110701:014551+143502,Ia,0.06,,2455779.5,2455786.5,-7.0,../ML_spectra/spectra/CSS110701:014551+143502_20110806_P200.ascii,3,P200 - DBSP,Ia,,,
CSS120415:110518-083453,Ia,0.1,,2456039.5,2456032.5,7.0,../ML_spectra/spectra/CSS120415:110518-083453_20120422_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS120415:170824+030104,Ia,0.077,,2456039.5,2456031.5,8.0,../ML_spectra/spectra/CSS120415:170824+030104_20120422_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS120416:091631+075020,Ia,0.119,,2456039.5,2456032.5,7.0,../ML_spectra/spectra/CSS120416:091631+075020_20120422_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS120416:131835+213833,II P,0.063,,2456039.5,2456032.5,7.0,../ML_spectra/spectra/CSS120416:131835+213833_20120422_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS120418:113531+054254,Ia,0.119,,2456039.5,2456039.5,0.0,../ML_spectra/spectra/CSS120418:113531+054254_20120422_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS120418:125049+222228,Ia,0.072,,2456039.5,2456039.5,0.0,../ML_spectra/spectra/CSS120418:125049+222228_20120422_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS120421:143501-071918,II,0.0677,,2456046.5,2456037.5,9.0,../ML_spectra/spectra/CSS120421:143501-071918_20120429_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS120424:151613-095504,Ia,0.116,,2456046.5,2456040.5,6.0,../ML_spectra/spectra/CSS120424:151613-095504_20120429_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS120611:145635+394104,IIn,0.2341,,2456064.5,2456088.5,-24.0,../ML_spectra/spectra/CSS120611:145635+394104_20120517_Keck.ascii,3,Keck1 - LRIS,IIn,,,
CSS120611:145635+394104,IIn,0.2341,,2456069.5,2456088.5,-19.0,../ML_spectra/spectra/CSS120611:145635+394104_20120522_Keck.ascii,3,Keck1 - LRIS,IIn,,,
CSS120611:145635+394104,IIn,0.2341,,2456076.5,2456088.5,-12.0,../ML_spectra/spectra/CSS120611:145635+394104_20120529_P200.ascii,3,P200 - DBSP,IIn,,,
CSS120611:145635+394104,IIn,0.2341,,2456096.5,2456088.5,8.0,../ML_spectra/spectra/CSS120611:145635+394104_20120618_P200.ascii,3,P200 - DBSP,IIn,,,
CSS120611:145635+394104,IIn,0.2341,,2456124.5,2456088.5,36.0,../ML_spectra/spectra/CSS120611:145635+394104_20120716_Keck.ascii,3,Keck2 - DEIMOS,IIn,,,
CSS121005:212556+122328,Ia,0.04,,2456208.5,2456204.5,4.0,../ML_spectra/spectra/CSS121005:212556+122328_20121008_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS121006:015926+014412,Ia,0.08,,2456209.5,2456205.5,4.0,../ML_spectra/spectra/CSS121006:015926+014412_20121009_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS121008:014245+213928,Ia,0.05,,2456210.5,2456219.5,-9.0,../ML_spectra/spectra/CSS121008:014245+213928_20121010_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS121008:014245+213928,Ia,0.05,,2456217.5,2456219.5,-2.0,../ML_spectra/spectra/CSS121008:014245+213928_20121017_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS121008:014245+213928,Ia,0.05,,2456236.5,2456219.5,17.0,../ML_spectra/spectra/CSS121008:014245+213928_20121105_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456219.5,2456225.5,-6.0,../ML_spectra/spectra/CSS121015:004244+132827_20121019_Ekar.ascii,3,Ekar - AFOSC,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456219.5,2456225.5,-6.0,../ML_spectra/spectra/CSS121015:004244+132827_20121019_Ekar.ascii,3,Ekar - AFOSC,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456222.5,2456225.5,-3.0,../ML_spectra/spectra/CSS121015:004244+132827_20121022_Ekar.ascii,3,Ekar - AFOSC,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456238.5,2456225.5,13.0,../ML_spectra/spectra/CSS121015:004244+132827_20121107_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456238.5,2456225.5,13.0,../ML_spectra/spectra/CSS121015:004244+132827_20121107_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456244.5,2456225.5,19.0,../ML_spectra/spectra/CSS121015:004244+132827_20121113_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456245.5,2456225.5,20.0,../ML_spectra/spectra/CSS121015:004244+132827_20121114_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456246.5,2456225.5,21.0,../ML_spectra/spectra/CSS121015:004244+132827_20121115_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456246.5,2456225.5,21.0,../ML_spectra/spectra/CSS121015:004244+132827_20121115_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456249.5,2456225.5,24.0,../ML_spectra/spectra/CSS121015:004244+132827_20121118_TNG .ascii,3,TNG - DOLORES,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456251.5,2456225.5,26.0,../ML_spectra/spectra/CSS121015:004244+132827_20121120_WHT-.ascii,3,WHT-4.2m - ISIS,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456254.5,2456225.5,29.0,../ML_spectra/spectra/CSS121015:004244+132827_20121123_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456254.5,2456225.5,29.0,../ML_spectra/spectra/CSS121015:004244+132827_20121123_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456267.5,2456225.5,42.0,../ML_spectra/spectra/CSS121015:004244+132827_20121206_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456267.5,2456225.5,42.0,../ML_spectra/spectra/CSS121015:004244+132827_20121206_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456274.5,2456225.5,49.0,../ML_spectra/spectra/CSS121015:004244+132827_20121213_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456274.5,2456225.5,49.0,../ML_spectra/spectra/CSS121015:004244+132827_20121213_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456274.5,2456225.5,49.0,../ML_spectra/spectra/CSS121015:004244+132827_20121213_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456275.5,2456225.5,50.0,../ML_spectra/spectra/CSS121015:004244+132827_20121214_TNG .ascii,3,TNG - DOLORES,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456285.5,2456225.5,60.0,../ML_spectra/spectra/CSS121015:004244+132827_20121224_TNG .ascii,3,TNG - DOLORES,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456622.5,2456225.5,397.0,../ML_spectra/spectra/CSS121015:004244+132827_20131126_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456628.5,2456225.5,403.0,../ML_spectra/spectra/CSS121015:004244+132827_20131202_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456629.5,2456225.5,404.0,../ML_spectra/spectra/CSS121015:004244+132827_20131203_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456639.5,2456225.5,414.0,../ML_spectra/spectra/CSS121015:004244+132827_20131213_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456651.5,2456225.5,426.0,../ML_spectra/spectra/CSS121015:004244+132827_20131225_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456652.5,2456225.5,427.0,../ML_spectra/spectra/CSS121015:004244+132827_20131226_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS121015:004244+132827,SLSN-II,0.2868,,2456653.5,2456225.5,428.0,../ML_spectra/spectra/CSS121015:004244+132827_20131227_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,SLSN-II,,,
CSS130214:110748+243938,Ia,0.096,,2456343.5,2456336.5,7.0,../ML_spectra/spectra/CSS130214:110748+243938_20130220_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS130303:105206-133424,Ia,0.08,,2456355.5,2456353.5,2.0,../ML_spectra/spectra/CSS130303:105206-133424_20130304_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS130307:134411+030344,Ia,0.08,,2456362.5,2456357.5,5.0,../ML_spectra/spectra/CSS130307:134411+030344_20130311_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS130401:125031+090817,Ia,0.084,,2456385.5,2456382.5,3.0,../ML_spectra/spectra/CSS130401:125031+090817_20130403_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS130421:145636+174410,Ia,0.03301,,2456394.5,2456402.5,-8.0,../ML_spectra/spectra/CSS130421:145636+174410_20130412_Lick.ascii,3,Lick 3m - KAST,Ia,,,
CSS130809:222004-213922,II,0.11,,2456519.5,2456512.5,7.0,../ML_spectra/spectra/CSS130809:222004-213922_20130815_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS130809:222004-213922,II,0.11,,2456520.5,2456512.5,8.0,../ML_spectra/spectra/CSS130809:222004-213922_20130816_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS130809:222004-213922,II,0.11,,2456534.5,2456512.5,22.0,../ML_spectra/spectra/CSS130809:222004-213922_20130830_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS130809:222004-213922,II,0.11,,2456534.5,2456512.5,22.0,../ML_spectra/spectra/CSS130809:222004-213922_20130830_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS130809:222004-213922,II,0.11,,2456534.5,2456512.5,22.0,../ML_spectra/spectra/CSS130809:222004-213922_20130830_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS130809:222004-213922,II,0.11,,2456534.5,2456512.5,22.0,../ML_spectra/spectra/CSS130809:222004-213922_20130830_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS130809:222004-213922,II,0.11,,2456543.5,2456512.5,31.0,../ML_spectra/spectra/CSS130809:222004-213922_20130908_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS130809:222004-213922,II,0.11,,2456544.5,2456512.5,32.0,../ML_spectra/spectra/CSS130809:222004-213922_20130909_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS130809:222004-213922,II,0.11,,2456544.5,2456512.5,32.0,../ML_spectra/spectra/CSS130809:222004-213922_20130909_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS130809:222004-213922,II,0.11,,2456544.5,2456512.5,32.0,../ML_spectra/spectra/CSS130809:222004-213922_20130909_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS130828:223849-251246,Ia,0.074,,2456533.5,2456531.5,2.0,../ML_spectra/spectra/CSS130828:223849-251246_20130829_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS130903:012242+181655,II,0.06,,2456544.5,2456537.5,7.0,../ML_spectra/spectra/CSS130903:012242+181655_20130909_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS130904:021454+195134,II,0.02,,2456543.5,2456538.5,5.0,../ML_spectra/spectra/CSS130904:021454+195134_20130908_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS130905:012822-075122,Ia,0.051,,2456542.5,2456569.5,-27.0,../ML_spectra/spectra/CSS130905:012822-075122_20130907_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS130930:013836-192936,Ia,0.071,,2456573.5,2456564.5,9.0,../ML_spectra/spectra/CSS130930:013836-192936_20131008_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS131031:095508+064831,Ia,0.08,,2456600.5,2456595.5,5.0,../ML_spectra/spectra/CSS131031:095508+064831_20131104_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS131031:095508+064831,Ia,0.08,,2456608.5,2456595.5,13.0,../ML_spectra/spectra/CSS131031:095508+064831_20131112_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS131031:095508+064831,Ia,0.08,,2456608.5,2456595.5,13.0,../ML_spectra/spectra/CSS131031:095508+064831_20131112_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS131031:095508+064831,Ia,0.08,,2456627.5,2456595.5,32.0,../ML_spectra/spectra/CSS131031:095508+064831_20131201_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS131031:095508+064831,Ia,0.08,,2456627.5,2456595.5,32.0,../ML_spectra/spectra/CSS131031:095508+064831_20131201_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS131110:023957-083124,II P,0.25,,2456620.5,2456605.5,15.0,../ML_spectra/spectra/CSS131110:023957-083124_20131124_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS131110:023957-083124,II P,0.25,,2456622.5,2456605.5,17.0,../ML_spectra/spectra/CSS131110:023957-083124_20131126_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS131110:023957-083124,II P,0.25,,2456622.5,2456605.5,17.0,../ML_spectra/spectra/CSS131110:023957-083124_20131126_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS131110:023957-083124,II P,0.25,,2456627.5,2456605.5,22.0,../ML_spectra/spectra/CSS131110:023957-083124_20131201_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS131110:023957-083124,II P,0.25,,2456627.5,2456605.5,22.0,../ML_spectra/spectra/CSS131110:023957-083124_20131201_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS131110:023957-083124,II P,0.25,,2456627.5,2456605.5,22.0,../ML_spectra/spectra/CSS131110:023957-083124_20131201_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS131110:023957-083124,II P,0.25,,2456648.5,2456605.5,43.0,../ML_spectra/spectra/CSS131110:023957-083124_20131222_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS131110:023957-083124,II P,0.25,,2456648.5,2456605.5,43.0,../ML_spectra/spectra/CSS131110:023957-083124_20131222_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS131110:023957-083124,II P,0.25,,2456681.5,2456605.5,76.0,../ML_spectra/spectra/CSS131110:023957-083124_20140124_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS131110:023957-083124,II P,0.25,,2456681.5,2456605.5,76.0,../ML_spectra/spectra/CSS131110:023957-083124_20140124_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS131110:023957-083124,II P,0.25,,2456681.5,2456605.5,76.0,../ML_spectra/spectra/CSS131110:023957-083124_20140124_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS131110:092949+152714,Ia,0.08,,2456608.5,2456605.5,3.0,../ML_spectra/spectra/CSS131110:092949+152714_20131112_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS131210:043252+304855,Ia,0.05,,2456650.5,2456631.5,19.0,../ML_spectra/spectra/CSS131210:043252+304855_20131224_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS131211:084339+161038,Ia,0.069,,2456649.5,2456636.5,13.0,../ML_spectra/spectra/CSS131211:084339+161038_20131223_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS131214:095921+004404,II,0.05,,2456650.5,2456639.5,11.0,../ML_spectra/spectra/CSS131214:095921+004404_20131224_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS131224:020446-000718,Ia,0.08,,2456653.5,2456649.5,4.0,../ML_spectra/spectra/CSS131224:020446-000718_20131227_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS131224:033239+014313,II,0.031,,2456660.5,2456677.5,-17.0,../ML_spectra/spectra/CSS131224:033239+014313_20140103_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS131225:030144-092044,Ia,0.051,,2456660.5,2456650.5,10.0,../ML_spectra/spectra/CSS131225:030144-092044_20140103_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS131225:052305-080228,Ia,0.045,,2456661.5,2456650.5,11.0,../ML_spectra/spectra/CSS131225:052305-080228_20140104_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS131231:085956-072510,II,0.02,,2456659.5,2456656.5,3.0,../ML_spectra/spectra/CSS131231:085956-072510_20140102_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS140103:082332+283814,Ia,0.11,,2456667.5,2456659.5,8.0,../ML_spectra/spectra/CSS140103:082332+283814_20140110_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS140103:130555+112833,Ia,0.09,,2456667.5,2456659.5,8.0,../ML_spectra/spectra/CSS140103:130555+112833_20140110_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS140103:132615+160238,II,0.06,,2456667.5,2456661.5,6.0,../ML_spectra/spectra/CSS140103:132615+160238_20140110_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,IIP,,,
CSS140104:002811-041606,Ia,0.13,,2456667.5,2456660.5,7.0,../ML_spectra/spectra/CSS140104:002811-041606_20140110_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS140128:082352+043655,Ia,0.06,,2456688.5,2456686.5,2.0,../ML_spectra/spectra/CSS140128:082352+043655_20140131_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS140128:100158+255444,Ia,0.15,,2456709.5,2456684.5,25.0,../ML_spectra/spectra/CSS140128:100158+255444_20140221_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS140128:110457+300122,Ia,0.029,,2456681.5,2456684.5,-3.0,../ML_spectra/spectra/CSS140128:110457+300122_20140124_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS140204:092250+292926,Ia,0.06,,2456708.5,2456691.5,17.0,../ML_spectra/spectra/CSS140204:092250+292926_20140220_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS140222:141104+253050,Ib,0.031,,2456716.5,2456729.5,-13.0,../ML_spectra/spectra/CSS140222:141104+253050_20140228_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ib,,,
CSS140305:104323+013442,Ia,0.11,,2456725.5,2456721.5,4.0,../ML_spectra/spectra/CSS140305:104323+013442_20140309_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS140309:103126-155700,Ia,0.07,,2456727.5,2456724.5,3.0,../ML_spectra/spectra/CSS140309:103126-155700_20140311_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS140424:123226+154840,Ia,0.17,,2456776.5,2456770.5,6.0,../ML_spectra/spectra/CSS140424:123226+154840_20140429_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS140426:171938-010130,Ia,0.033453,,2456776.5,2456772.5,4.0,../ML_spectra/spectra/CSS140426:171938-010130_20140429_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS140427:222246+192845,Ia,0.06,,2456776.5,2456773.5,3.0,../ML_spectra/spectra/CSS140427:222246+192845_20140429_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS140501:170414+174839,Ia,0.07,,2456782.5,2456777.5,5.0,../ML_spectra/spectra/CSS140501:170414+174839_20140505_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS140609:173103+203632,Ia,0.05,,2456818.5,2456816.5,2.0,../ML_spectra/spectra/CSS140609:173103+203632_20140610_Ekar.ascii,3,Ekar - AFOSC,Ia,,,
CSS140628:164427+285658,Ia,0.053,,2456841.5,2456841.5,0.0,../ML_spectra/spectra/CSS140628:164427+285658_20140703_Ekar.ascii,3,Ekar - AFOSC,Ia,,,
CSS140628:233025+060302,Ia,0.056,,2456842.5,2456916.5,-74.0,../ML_spectra/spectra/CSS140628:233025+060302_20140704_Ekar.ascii,3,Ekar - AFOSC,Ia,,,
CSS141021:030330-053334,Ia,0.097,,2456953.5,2456950.5,3.0,../ML_spectra/spectra/CSS141021:030330-053334_20141023_ESO-.ascii,3,ESO-NTT - EFOSC2-NTT,Ia,,,
CSS141118:092034+504148,II P,0.0344,,2457030.5,2457160.5,-130.0,../ML_spectra/spectra/CSS141118:092034+504148_20150108_XLT .ascii,3,XLT - BFOSC,IIP,,,
CSS141118:092034+504148,II P,0.0344,,2457040.5,2457160.5,-120.0,../ML_spectra/spectra/CSS141118:092034+504148_20150118_XLT .ascii,3,XLT - BFOSC,IIP,,,
